event_id,date,team,policy_id,contact,conditional_newcomers,removed_players,execution_conditions,phase,minute_allocation_status,incumbent_rule,observation_rows,observed_seconds,positive_minute_players,coach_dnp_players,injury_protocol_dnp_players,conditional_newcomers_without_row,observed_source_game_id
2021-03-04_SAS_OKC,2021-03-04,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,9,Darius Miller,George Hill,,0022000556
2021-03-10_DAL_SAS,2021-03-10,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Boban Marjanovic;Dwight Powell;Josh Green;Tyler Bey;Wes Iwundu,,R.J. Hampton,0022000567
2021-03-10_DAL_SAS,2021-03-10,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000567
2021-03-10_MEM_WAS,2021-03-10,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Gorgui Dieng;John Konchar;Jontay Porter;Killian Tillie;Sean McDermott,,,0022000566
2021-03-10_MEM_WAS,2021-03-10,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Anthony Gill;Isaac Bonga;Jerome Robinson,,Gary Trent Jr.,0022000566
2021-03-11_BKN_BOS,2021-03-11,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Chris Chiozza;Reggie Perry,Timothe Luwawu-Cabarrot,,0022000569
2021-03-11_BKN_BOS,2021-03-11,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Aaron Nesmith;Carsen Edwards;Javonte Green;Semi Ojeleye;Tacko Fall,,,0022000569
2021-03-11_LAC_GSW,2021-03-11,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000576
2021-03-11_LAC_GSW,2021-03-11,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Brad Wanamaker;Mychal Mulder,,,0022000576
2021-03-11_MIA_ORL,2021-03-11,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Gabe Vincent;Max Strus;Udonis Haslem,Bam Adebayo,,0022000571
2021-03-11_MIA_ORL,2021-03-11,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Evan Fournier;Terrence Ross,,0022000571
2021-03-11_MIL_NYK,2021-03-11,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000573
2021-03-11_MIL_NYK,2021-03-11,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Ignas Brazdeikis;Jared Harper,,,0022000573
2021-03-11_NOP_MIN,2021-03-11,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,12,Naji Marshall;Wenyen Gabriel,,Killian Hayes,0022000574
2021-03-11_NOP_MIN,2021-03-11,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,Ed Davis,Jarrett Culver,Fictional Rival,0022000574
2021-03-11_OKC_DAL,2021-03-11,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Darius Miller;Justin Jackson;Mike Muscala,,,0022000575
2021-03-11_OKC_DAL,2021-03-11,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Tyler Bey;Wes Iwundu,Kristaps Porzingis;Luka Doncic,R.J. Hampton,0022000575
2021-03-11_POR_PHX,2021-03-11,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,9,CJ Elleby;Keljin Blevins,CJ McCollum;Jusuf Nurkic;Zach Collins,,0022000577
2021-03-11_POR_PHX,2021-03-11,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Jalen Smith;Jevon Carter;Langston Galloway;Ty-Shon Alexander,,,0022000577
2021-03-11_SAC_HOU,2021-03-11,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,11,Jabari Parker;Jahmi'us Ramsey,,,0022000578
2021-03-11_SAC_HOU,2021-03-11,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,9,P.J. Tucker,Danuel House Jr.;David Nwaba,,0022000578
2021-03-11_TOR_ATL,2021-03-11,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Henry Ellenson;Jalen Harris,,,0022000570
2021-03-11_TOR_ATL,2021-03-11,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,10,Brandon Goodwin;Bruno Fernando;Nathan Knight;Skylar Mays,,,0022000570
2021-03-12_LAL_IND,2021-03-12,LAL,LAL_AD_CORE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Alfonzo McKinnie;Devontae Cacok,,,0022000585
2021-03-12_LAL_IND,2021-03-12,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Brian Bowen II;Cassius Stanley;JaKarr Sampson;Jalen Lecque;Kelan Martin,,,0022000585
2021-03-12_MEM_DEN,2021-03-12,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,10,Gorgui Dieng;Grayson Allen;John Konchar;Jontay Porter;Killian Tillie,,,0022000580
2021-03-12_MEM_DEN,2021-03-12,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,Bol Bol;Greg Whittington;Markus Howard;Vlatko Cancar,Zeke Nnaji,Saddiq Bey,0022000580
2021-03-12_NOP_CLE,2021-03-12,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,14,Will Magnay,,Killian Hayes,0022000581
2021-03-12_NOP_CLE,2021-03-12,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,13,,,,0022000581
2021-03-12_SAS_ORL,2021-03-12,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Quinndary Weatherspoon,,,0022000583
2021-03-12_SAS_ORL,2021-03-12,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,Aaron Gordon;Evan Fournier;Terrence Ross,,0022000583
2021-03-12_UTA_HOU,2021-03-12,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Elijah Hughes;Ersan Ilyasova;Jarrell Brantley;Juwan Morgan,Trent Forrest,,0022000584
2021-03-12_UTA_HOU,2021-03-12,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,Christian Wood;Danuel House Jr.;Victor Oladipo,,0022000584
2021-03-12_WAS_PHI,2021-03-12,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Anthony Gill;Jerome Robinson,,Gary Trent Jr.,0022000579
2021-03-12_WAS_PHI,2021-03-12,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,13,,,,0022000579
2021-03-13_ATL_SAC,2021-03-13,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000590
2021-03-13_ATL_SAC,2021-03-13,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,12,Jabari Parker,,,0022000590
2021-03-13_BKN_DET,2021-03-13,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Chris Chiozza;Reggie Perry,Timothe Luwawu-Cabarrot,,0022000587
2021-03-13_BKN_DET,2021-03-13,DET,DET_PATRICK_KIRA,DIRECT_ROSTER_CONTACT,Patrick Williams;Kira Lewis Jr.,Saddiq Bey;Killian Hayes,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14401,10,Deividas Sirvydis;Frank Jackson;Hamidou Diallo,Dennis Smith Jr.,Patrick Williams;Kira Lewis Jr.,0022000587
2021-03-13_CHA_TOR,2021-03-13,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14401,15,,,Anthony Edwards;Tyrell Terry,0022000588
2021-03-13_CHA_TOR,2021-03-13,TOR,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14401,12,,,,0022000588
2021-03-13_DEN_DAL,2021-03-13,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Isaiah Hartenstein,,Saddiq Bey,0022000592
2021-03-13_DEN_DAL,2021-03-13,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Boban Marjanovic;Wes Iwundu;Willie Cauley-Stein,,R.J. Hampton,0022000592
2021-03-13_MIN_POR,2021-03-13,MIN,MIN_RIVAL,DIRECT_ROSTER_CONTACT,Fictional Rival,Anthony Edwards,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,Ed Davis,Jarrett Culver,Fictional Rival,0022000591
2021-03-13_MIN_POR,2021-03-13,POR,POR_NO_TRENT,DIRECT_ROSTER_CONTACT,,Gary Trent Jr.;Norman Powell,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,9,CJ Elleby;Keljin Blevins,CJ McCollum;Jusuf Nurkic;Zach Collins,,0022000591
2021-03-13_OKC_NYK,2021-03-13,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,Darius Miller;Mike Muscala,Josh Hall,,0022000586
2021-03-13_OKC_NYK,2021-03-13,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,11,Ignas Brazdeikis;Jared Harper,,,0022000586
2021-03-13_PHX_IND,2021-03-13,PHX,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,11,Jalen Smith;Langston Galloway;Ty-Shon Alexander,,,0022000194
2021-03-13_PHX_IND,2021-03-13,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Cassius Stanley;JaKarr Sampson;Jalen Lecque;Kelan Martin,Jeremy Lamb,,0022000194
2021-03-13_WAS_MIL,2021-03-13,WAS,WAS_TRENT,DIRECT_ROSTER_CONTACT,Gary Trent Jr.,Isaac Bonga;Chandler Hutchison,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Anthony Gill;Cassius Winston;Jerome Robinson;Moritz Wagner,Davis Bertans,Gary Trent Jr.,0022000589
2021-03-13_WAS_MIL,2021-03-13,MIL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,D.J. Wilson;Jordan Nwora;Mamadi Diakite;Sam Merrill;Torrey Craig,,,0022000589
2021-03-14_ATL_CLE,2021-03-14,ATL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,12,,,,0022000597
2021-03-14_ATL_CLE,2021-03-14,CLE,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,13,Damyean Dotson,,,0022000597
2021-03-14_GSW_UTA,2021-03-14,GSW,GSW_WIGGINS_HUTCHISON_INACTIVE,TRANSACTION_DEPENDENCY,,,EX06;EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,11,Alen Smailagic;Brad Wanamaker;Damion Lee;Mychal Mulder,,,0022000594
2021-03-14_GSW_UTA,2021-03-14,UTA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Elijah Hughes;Ersan Ilyasova;Jarrell Brantley;Juwan Morgan;Miye Oni;Trent Forrest,,,0022000594
2021-03-14_HOU_BOS,2021-03-14,HOU,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,,Christian Wood;Danuel House Jr.,,0022000598
2021-03-14_HOU_BOS,2021-03-14,BOS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000598
2021-03-14_NOP_LAC,2021-03-14,NOP,NOP_HAYES,DIRECT_ROSTER_CONTACT,Killian Hayes,Kira Lewis Jr.,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,Wenyen Gabriel;Will Magnay,,Killian Hayes,0022000601
2021-03-14_NOP_LAC,2021-03-14,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,13,,,,0022000601
2021-03-14_OKC_MEM,2021-03-14,OKC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,9,,Darius Bazley;Luguentz Dort;Theo Maledon,,0022000593
2021-03-14_OKC_MEM,2021-03-14,MEM,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14399,10,Gorgui Dieng;Grayson Allen;John Konchar;Jontay Porter;Killian Tillie,,,0022000593
2021-03-14_ORL_MIA,2021-03-14,ORL,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Karim Mane,Aaron Gordon,,0022000596
2021-03-14_ORL_MIA,2021-03-14,MIA,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Gabe Vincent;Maurice Harkless;Max Strus;Udonis Haslem,,,0022000596
2021-03-14_PHI_SAS,2021-03-14,PHI,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,15,,,,0022000595
2021-03-14_PHI_SAS,2021-03-14,SAS,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,,0022000595
2021-03-15_BKN_NYK,2021-03-15,BKN,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,12,14400,10,Chris Chiozza;Reggie Perry,,,0022000604
2021-03-15_BKN_NYK,2021-03-15,NYK,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,9,Ignas Brazdeikis;Jared Harper;Kevin Knox II;Theo Pinson,,,0022000604
2021-03-15_CHA_SAC,2021-03-15,CHA,CHA_EDWARDS_TERRY,DIRECT_ROSTER_CONTACT,Anthony Edwards;Tyrell Terry,LaMelo Ball;Grant Riller,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,10,Caleb Martin;Jalen McDaniels;Nate Darling;Nick Richards;Vernon Carey Jr.,,Anthony Edwards;Tyrell Terry,0022000602
2021-03-15_CHA_SAC,2021-03-15,SAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14401,10,DaQuan Jeffries;Jahmi'us Ramsey;Kyle Guy,,,0022000602
2021-03-15_DAL_LAC,2021-03-15,DAL,DAL_HAMPTON,DIRECT_ROSTER_CONTACT,R.J. Hampton,Tyrell Terry,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,9,Boban Marjanovic;Josh Green;Nate Hinton;Tyler Bey;Tyrell Terry;Wes Iwundu,,R.J. Hampton,0022000605
2021-03-15_DAL_LAC,2021-03-15,LAC,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,13,14400,10,Daniel Oturu;Luke Kennard;Mfiondu Kabengele,,,0022000605
2021-03-15_DEN_IND,2021-03-15,DEN,DEN_BEY_NNAJI,DIRECT_ROSTER_CONTACT,Saddiq Bey,R.J. Hampton,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,14,14400,14,,,Saddiq Bey,0022000606
2021-03-15_DEN_IND,2021-03-15,IND,INCUMBENT_CONDITIONAL,NO_DIRECT_DELTA_IDENTIFIED,,,EX07,PREDEADLINE,NOT_CALCULATED,observed date availability and incumbent transactions conditional; no new injury/event selected,15,14400,13,JaKarr Sampson;Jalen Lecque,,,0022000606
